FID,gid,objectid,sampleno,longitude,latitude,sio2,al2o3,fe2o3,tio2,cao,mgo,mno,na2o,k2o,p2o5,loi,ba,ga,sc,v,th,pb,ni,co,rb,sr,y,zr,nb,cr,cu,zn,au,li,cs,as_,sb,bi,se,ag,be,ge,mo,sn,la,ce,pr,nd,sm,eu,tb,gd,dy,ho,er,tm,yb,lu,hf,ta,w,u,pt,pd,toposheet,in_,f,te,tl,hg,cd
58,349598,354289,55K/07/59/S/2021-22,78.369758000000004,21.328903000000000,46.289999999999999,11.660000000000000,14.660000000000000,3.410000000000000,6.520000000000000,2.920000000000000,0.240000000000000,0.790000000000000,0.570000000000000,0.280000000000000,0.000000000000000,113.000000000000000,20.000000000000000,34.000000000000000,415.000000000000000,3.450000000000000,1.000000000000000,98.000000000000000,8.000000000000000,25.300000000000001,174.000000000000000,27.000000000000000,182.000000000000000,14.000000000000000,177.000000000000000,148.000000000000000,128.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.620000000000000,0.000000000000000,6.650000000000000,16.730000000000000,41.670000000000002,5.340000000000000,23.460000000000001,6.460000000000000,1.990000000000000,1.100000000000000,5.380000000000000,6.210000000000000,1.190000000000000,3.150000000000000,0.500000000000000,3.090000000000000,0.420000000000000,5.870000000000000,1.440000000000000,0.000000000000000,0.720000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
59,349599,354290,55K/07/60/S/2021-22,78.393861000000001,21.338861000000001,43.450000000000003,11.970000000000001,13.550000000000001,2.290000000000000,6.510000000000000,2.750000000000000,0.150000000000000,0.810000000000000,0.330000000000000,0.110000000000000,0.000000000000000,258.000000000000000,18.000000000000000,22.000000000000000,306.000000000000000,2.000000000000000,6.000000000000000,71.000000000000000,43.000000000000000,14.060000000000000,160.000000000000000,22.000000000000000,147.000000000000000,12.000000000000000,120.000000000000000,194.000000000000000,106.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.110000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.210000000000000,2.200000000000000,0.000000000000000,3.470000000000000,16.050000000000001,35.609999999999999,5.020000000000000,21.680000000000000,6.220000000000000,2.130000000000000,1.100000000000000,6.860000000000000,6.600000000000000,1.220000000000000,3.320000000000000,0.520000000000000,3.070000000000000,0.250000000000000,10.039999999999999,0.520000000000000,0.000000000000000,0.250000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
60,349600,354291,55K/07/61/S/2021-22,78.404722000000007,21.337444000000001,43.090000000000003,11.630000000000001,13.830000000000000,2.640000000000000,7.070000000000000,2.990000000000000,0.140000000000000,1.110000000000000,0.430000000000000,0.200000000000000,0.000000000000000,261.000000000000000,19.000000000000000,23.000000000000000,312.000000000000000,2.000000000000000,2.000000000000000,70.000000000000000,40.000000000000000,8.609999999999999,162.000000000000000,20.000000000000000,144.000000000000000,13.000000000000000,131.000000000000000,212.000000000000000,128.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.250000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.010000000000000,2.140000000000000,0.000000000000000,4.750000000000000,12.760000000000000,28.210000000000001,4.320000000000000,19.770000000000000,5.860000000000000,2.030000000000000,1.060000000000000,6.510000000000000,6.140000000000000,1.170000000000000,3.110000000000000,0.250000000000000,2.840000000000000,0.250000000000000,5.620000000000000,1.060000000000000,0.000000000000000,0.250000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
61,349601,354292,55K/07/62/S/2021-22,78.436778000000004,21.332806000000001,47.619999999999997,11.789999999999999,11.340000000000000,1.680000000000000,4.630000000000000,2.360000000000000,0.180000000000000,0.350000000000000,0.730000000000000,0.100000000000000,0.000000000000000,341.000000000000000,18.000000000000000,19.000000000000000,252.000000000000000,9.690000000000000,16.000000000000000,82.000000000000000,45.000000000000000,58.079999999999998,104.000000000000000,28.000000000000000,178.000000000000000,13.000000000000000,144.000000000000000,121.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.830000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.880000000000000,1.910000000000000,0.000000000000000,3.210000000000000,33.750000000000000,71.870000000000005,8.630000000000001,33.560000000000002,7.890000000000000,2.190000000000000,1.290000000000000,8.420000000000000,7.680000000000000,1.400000000000000,3.910000000000000,0.600000000000000,3.840000000000000,0.580000000000000,9.050000000000001,1.380000000000000,0.000000000000000,1.610000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
62,349602,354293,55K/07/63/S/2021-22,78.454499999999996,21.337778000000000,49.969999999999999,12.440000000000000,12.270000000000000,1.900000000000000,4.540000000000000,3.790000000000000,0.210000000000000,0.690000000000000,1.070000000000000,0.110000000000000,0.000000000000000,210.000000000000000,21.000000000000000,30.000000000000000,293.000000000000000,8.090000000000000,16.000000000000000,82.000000000000000,13.000000000000000,55.600000000000001,216.000000000000000,26.000000000000000,177.000000000000000,8.000000000000000,151.000000000000000,118.000000000000000,94.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.690000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.500000000000000,1.590000000000000,0.000000000000000,5.770000000000000,20.940000000000001,54.170000000000002,5.410000000000000,21.800000000000001,5.180000000000000,1.470000000000000,0.900000000000000,4.820000000000000,4.960000000000000,0.890000000000000,2.500000000000000,0.430000000000000,2.520000000000000,0.380000000000000,5.340000000000000,1.000000000000000,0.000000000000000,1.620000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
63,349603,354294,55K/07/64/S/2021-22,78.470472000000001,21.333055999999999,48.670000000000002,11.529999999999999,15.520000000000000,3.050000000000000,5.570000000000000,2.370000000000000,0.290000000000000,0.490000000000000,0.480000000000000,0.130000000000000,0.000000000000000,156.000000000000000,21.000000000000000,34.000000000000000,430.000000000000000,5.980000000000000,2.000000000000000,77.000000000000000,4.000000000000000,29.940000000000001,135.000000000000000,30.000000000000000,194.000000000000000,8.000000000000000,127.000000000000000,136.000000000000000,109.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.710000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.080000000000000,1.550000000000000,0.000000000000000,1.230000000000000,21.010000000000002,54.369999999999997,6.170000000000000,24.410000000000000,6.210000000000000,2.050000000000000,1.110000000000000,5.660000000000000,5.960000000000000,1.200000000000000,3.270000000000000,0.490000000000000,3.110000000000000,0.490000000000000,5.430000000000000,1.040000000000000,0.000000000000000,1.110000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
64,349604,354295,55K/07/65/S/2021-22,78.486277999999999,21.339082999999999,49.070000000000000,11.590000000000000,13.449999999999999,2.340000000000000,5.940000000000000,2.800000000000000,0.210000000000000,0.560000000000000,0.750000000000000,0.150000000000000,0.000000000000000,139.000000000000000,20.000000000000000,29.000000000000000,332.000000000000000,5.330000000000000,7.000000000000000,66.000000000000000,11.000000000000000,36.119999999999997,160.000000000000000,25.000000000000000,176.000000000000000,6.000000000000000,108.000000000000000,134.000000000000000,98.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.970000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.120000000000000,1.220000000000000,0.000000000000000,3.760000000000000,18.449999999999999,42.049999999999997,4.750000000000000,21.320000000000000,4.940000000000000,1.420000000000000,0.810000000000000,4.620000000000000,5.010000000000000,0.890000000000000,2.420000000000000,0.370000000000000,2.470000000000000,0.370000000000000,4.620000000000000,0.890000000000000,0.000000000000000,1.180000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
65,349605,354296,55K/07/66/S/2021-22,78.263958000000002,21.351303000000001,50.049999999999997,11.190000000000000,12.920000000000000,2.490000000000000,5.870000000000000,2.840000000000000,0.200000000000000,0.750000000000000,1.000000000000000,0.240000000000000,0.000000000000000,153.000000000000000,19.000000000000000,30.000000000000000,340.000000000000000,5.470000000000000,4.000000000000000,71.000000000000000,12.000000000000000,43.689999999999998,160.000000000000000,27.000000000000000,177.000000000000000,8.000000000000000,124.000000000000000,123.000000000000000,109.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.590000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.130000000000000,1.440000000000000,0.000000000000000,4.380000000000000,19.820000000000000,43.829999999999998,5.260000000000000,22.170000000000002,5.460000000000000,1.460000000000000,0.880000000000000,4.600000000000000,5.200000000000000,0.890000000000000,2.540000000000000,0.390000000000000,2.600000000000000,0.350000000000000,4.990000000000000,0.940000000000000,0.000000000000000,1.270000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
66,349606,354297,55K/07/67/S/2021-22,78.280305999999996,21.343083000000000,42.729999999999997,11.820000000000000,12.820000000000000,2.410000000000000,9.910000000000000,3.130000000000000,0.170000000000000,1.340000000000000,0.300000000000000,0.200000000000000,0.000000000000000,69.000000000000000,18.000000000000000,28.000000000000000,342.000000000000000,2.440000000000000,1.000000000000000,96.000000000000000,17.000000000000000,13.670000000000000,173.000000000000000,27.000000000000000,153.000000000000000,13.000000000000000,152.000000000000000,140.000000000000000,110.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.450000000000000,0.000000000000000,3.410000000000000,14.020000000000000,29.530000000000001,4.180000000000000,20.250000000000000,5.280000000000000,1.640000000000000,0.930000000000000,4.910000000000000,5.400000000000000,1.030000000000000,2.760000000000000,0.430000000000000,2.600000000000000,0.350000000000000,4.420000000000000,0.810000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
67,349607,354298,55K/07/68/S/2021-22,78.292582999999993,21.348917000000000,50.820000000000000,11.220000000000001,13.220000000000001,2.440000000000000,4.800000000000000,2.950000000000000,0.230000000000000,0.720000000000000,1.070000000000000,0.210000000000000,0.000000000000000,154.000000000000000,19.000000000000000,32.000000000000000,332.000000000000000,6.510000000000000,6.000000000000000,79.000000000000000,11.000000000000000,45.390000000000001,159.000000000000000,27.000000000000000,172.000000000000000,5.000000000000000,148.000000000000000,119.000000000000000,106.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.050000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.200000000000000,1.400000000000000,0.000000000000000,6.420000000000000,22.210000000000001,48.750000000000000,5.670000000000000,26.190000000000001,6.360000000000000,1.640000000000000,0.940000000000000,5.410000000000000,5.950000000000000,1.100000000000000,3.030000000000000,0.480000000000000,2.960000000000000,0.450000000000000,5.550000000000000,1.090000000000000,0.000000000000000,1.220000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
68,349608,354299,55K/07/69/S/2021-22,78.312864000000005,21.341502999999999,44.750000000000000,12.460000000000001,15.130000000000001,2.940000000000000,6.360000000000000,3.270000000000000,0.230000000000000,1.090000000000000,0.300000000000000,0.230000000000000,0.000000000000000,74.000000000000000,21.000000000000000,32.000000000000000,378.000000000000000,1.840000000000000,1.000000000000000,105.000000000000000,5.000000000000000,14.250000000000000,145.000000000000000,29.000000000000000,161.000000000000000,12.000000000000000,178.000000000000000,161.000000000000000,125.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.360000000000000,0.000000000000000,4.960000000000000,12.730000000000000,29.940000000000001,4.210000000000000,20.289999999999999,5.510000000000000,1.840000000000000,0.970000000000000,5.270000000000000,5.880000000000000,1.140000000000000,3.020000000000000,0.440000000000000,2.730000000000000,0.400000000000000,4.470000000000000,0.950000000000000,0.000000000000000,0.250000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
69,349609,354300,55K/07/70/S/2021-22,78.332558000000006,21.351911000000001,50.680000000000000,11.699999999999999,12.440000000000000,2.300000000000000,4.620000000000000,2.900000000000000,0.210000000000000,0.570000000000000,0.880000000000000,0.230000000000000,0.000000000000000,165.000000000000000,20.000000000000000,28.000000000000000,298.000000000000000,6.490000000000000,12.000000000000000,75.000000000000000,14.000000000000000,48.450000000000003,158.000000000000000,27.000000000000000,173.000000000000000,2.500000000000000,157.000000000000000,132.000000000000000,89.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.170000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.200000000000000,1.410000000000000,0.000000000000000,3.720000000000000,21.140000000000001,48.770000000000003,5.820000000000000,22.160000000000000,5.250000000000000,1.570000000000000,0.890000000000000,4.960000000000000,5.100000000000000,0.950000000000000,2.670000000000000,0.400000000000000,2.500000000000000,0.370000000000000,5.260000000000000,1.050000000000000,0.000000000000000,1.260000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
70,349610,354301,55K/07/71/S/2021-22,78.348792000000003,21.348700000000001,47.729999999999997,11.600000000000000,13.600000000000000,3.060000000000000,8.369999999999999,2.790000000000000,0.270000000000000,0.610000000000000,0.510000000000000,0.170000000000000,0.000000000000000,143.000000000000000,20.000000000000000,30.000000000000000,387.000000000000000,4.890000000000000,5.000000000000000,99.000000000000000,14.000000000000000,28.070000000000000,158.000000000000000,32.000000000000000,210.000000000000000,16.000000000000000,169.000000000000000,132.000000000000000,105.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.970000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.120000000000000,0.000000000000000,1.390000000000000,19.859999999999999,47.649999999999999,5.570000000000000,22.430000000000000,5.740000000000000,1.760000000000000,0.990000000000000,4.960000000000000,5.320000000000000,1.020000000000000,2.760000000000000,0.430000000000000,2.780000000000000,0.350000000000000,5.530000000000000,1.100000000000000,0.000000000000000,0.960000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
71,349611,354302,55K/07/72/S/2021-22,78.372258000000002,21.356133000000000,47.350000000000001,11.529999999999999,14.190000000000000,3.120000000000000,6.880000000000000,2.950000000000000,0.220000000000000,0.810000000000000,0.460000000000000,0.210000000000000,0.000000000000000,106.000000000000000,20.000000000000000,31.000000000000000,399.000000000000000,3.150000000000000,1.000000000000000,94.000000000000000,10.000000000000000,20.170000000000002,177.000000000000000,26.000000000000000,181.000000000000000,13.000000000000000,174.000000000000000,141.000000000000000,116.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.270000000000000,0.000000000000000,6.320000000000000,14.490000000000000,34.979999999999997,4.320000000000000,18.989999999999998,4.690000000000000,1.660000000000000,0.770000000000000,4.750000000000000,5.030000000000000,0.870000000000000,2.540000000000000,0.380000000000000,2.460000000000000,0.360000000000000,4.810000000000000,1.170000000000000,0.000000000000000,0.700000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
72,349612,354303,55K/07/73/S/2021-22,78.386167000000000,21.347916999999999,46.780000000000001,12.150000000000000,15.300000000000001,3.660000000000000,6.340000000000000,3.210000000000000,0.250000000000000,1.100000000000000,0.470000000000000,0.270000000000000,0.000000000000000,71.000000000000000,20.000000000000000,35.000000000000000,437.000000000000000,2.720000000000000,1.000000000000000,117.000000000000000,4.000000000000000,18.070000000000000,176.000000000000000,29.000000000000000,198.000000000000000,20.000000000000000,177.000000000000000,149.000000000000000,149.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.550000000000000,0.000000000000000,5.170000000000000,15.090000000000000,37.170000000000002,4.790000000000000,22.120000000000001,5.900000000000000,2.040000000000000,1.060000000000000,5.560000000000000,6.320000000000000,1.100000000000000,3.000000000000000,0.520000000000000,2.930000000000000,0.420000000000000,5.710000000000000,1.290000000000000,0.000000000000000,0.510000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
73,349613,354304,55K/07/74/S/2021-22,78.405972000000006,21.353583000000000,45.469999999999999,11.630000000000001,14.380000000000001,3.350000000000000,7.730000000000000,3.230000000000000,0.240000000000000,1.110000000000000,0.300000000000000,0.240000000000000,0.000000000000000,76.000000000000000,20.000000000000000,33.000000000000000,415.000000000000000,2.350000000000000,1.000000000000000,102.000000000000000,10.000000000000000,14.830000000000000,151.000000000000000,27.000000000000000,173.000000000000000,14.000000000000000,173.000000000000000,147.000000000000000,124.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.390000000000000,0.000000000000000,5.280000000000000,12.330000000000000,30.989999999999998,3.910000000000000,18.370000000000001,4.860000000000000,1.610000000000000,0.890000000000000,4.730000000000000,4.880000000000000,0.880000000000000,2.780000000000000,0.410000000000000,2.450000000000000,0.350000000000000,4.740000000000000,1.060000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
74,349614,354305,55K/07/75/S/2021-22,78.432500000000005,21.346582999999999,54.859999999999999,11.490000000000000,9.720000000000001,1.820000000000000,5.370000000000000,2.990000000000000,0.160000000000000,0.460000000000000,1.110000000000000,0.130000000000000,0.000000000000000,192.000000000000000,17.000000000000000,24.000000000000000,237.000000000000000,8.380000000000001,21.000000000000000,72.000000000000000,19.000000000000000,53.740000000000002,151.000000000000000,27.000000000000000,206.000000000000000,8.000000000000000,154.000000000000000,86.000000000000000,75.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.910000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.420000000000000,1.130000000000000,0.000000000000000,3.820000000000000,24.750000000000000,57.280000000000001,5.570000000000000,23.820000000000000,4.770000000000000,1.280000000000000,0.780000000000000,4.560000000000000,4.720000000000000,0.820000000000000,2.480000000000000,0.390000000000000,2.590000000000000,0.380000000000000,5.590000000000000,1.130000000000000,0.000000000000000,1.870000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
75,349615,354306,55K/07/76/S/2021-22,78.451856000000006,21.343896999999998,54.250000000000000,12.420000000000000,10.240000000000000,1.590000000000000,3.910000000000000,2.990000000000000,0.170000000000000,0.430000000000000,1.250000000000000,0.230000000000000,0.000000000000000,231.000000000000000,20.000000000000000,25.000000000000000,222.000000000000000,8.980000000000000,20.000000000000000,74.000000000000000,17.000000000000000,67.689999999999998,134.000000000000000,28.000000000000000,181.000000000000000,6.000000000000000,150.000000000000000,95.000000000000000,91.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.540000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.430000000000000,1.170000000000000,0.000000000000000,1.210000000000000,26.090000000000000,52.829999999999998,6.220000000000000,25.359999999999999,5.300000000000000,1.250000000000000,0.780000000000000,4.470000000000000,4.820000000000000,0.850000000000000,2.550000000000000,0.400000000000000,2.580000000000000,0.380000000000000,4.580000000000000,0.960000000000000,0.000000000000000,1.880000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
76,349616,354307,55K/07/77/S/2021-22,78.465824999999995,21.352747000000001,53.469999999999999,12.119999999999999,12.660000000000000,2.580000000000000,5.070000000000000,2.830000000000000,0.200000000000000,0.560000000000000,0.610000000000000,0.140000000000000,0.000000000000000,162.000000000000000,21.000000000000000,31.000000000000000,345.000000000000000,6.500000000000000,5.000000000000000,84.000000000000000,11.000000000000000,34.689999999999998,140.000000000000000,31.000000000000000,212.000000000000000,11.000000000000000,184.000000000000000,117.000000000000000,96.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.990000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.380000000000000,0.000000000000000,1.260000000000000,22.329999999999998,53.750000000000000,5.980000000000000,25.820000000000000,5.740000000000000,1.900000000000000,0.960000000000000,5.410000000000000,6.020000000000000,1.060000000000000,3.250000000000000,0.500000000000000,3.170000000000000,0.420000000000000,5.810000000000000,1.120000000000000,0.000000000000000,1.450000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
77,349617,354308,55K/07/78/S/2021-22,78.485855999999998,21.346935999999999,52.329999999999998,12.220000000000001,13.789999999999999,2.760000000000000,5.820000000000000,2.760000000000000,0.260000000000000,0.460000000000000,0.830000000000000,0.140000000000000,0.000000000000000,215.000000000000000,21.000000000000000,33.000000000000000,362.000000000000000,7.400000000000000,13.000000000000000,81.000000000000000,8.000000000000000,45.140000000000001,184.000000000000000,34.000000000000000,222.000000000000000,15.000000000000000,134.000000000000000,131.000000000000000,111.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.040000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.390000000000000,1.370000000000000,0.000000000000000,6.600000000000000,25.430000000000000,63.350000000000001,6.710000000000000,29.379999999999999,6.620000000000000,1.970000000000000,1.110000000000000,6.040000000000000,6.610000000000000,1.240000000000000,3.250000000000000,0.520000000000000,3.100000000000000,0.490000000000000,6.680000000000000,1.290000000000000,0.000000000000000,1.520000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
78,349618,354309,55K/07/79/S/2021-22,78.265314000000004,21.359817000000000,51.930000000000000,11.900000000000000,12.550000000000001,2.420000000000000,7.080000000000000,3.080000000000000,0.200000000000000,0.740000000000000,1.080000000000000,0.210000000000000,0.000000000000000,202.000000000000000,21.000000000000000,32.000000000000000,328.000000000000000,5.760000000000000,9.000000000000000,75.000000000000000,12.000000000000000,39.659999999999997,187.000000000000000,30.000000000000000,204.000000000000000,14.000000000000000,129.000000000000000,124.000000000000000,110.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.480000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.140000000000000,1.190000000000000,0.000000000000000,1.480000000000000,18.300000000000001,44.030000000000001,4.940000000000000,20.219999999999999,4.660000000000000,1.460000000000000,0.800000000000000,4.550000000000000,4.570000000000000,0.900000000000000,2.510000000000000,0.400000000000000,2.660000000000000,0.370000000000000,4.880000000000000,0.860000000000000,0.000000000000000,1.210000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
79,349619,354310,55K/07/80/S/2021-22,78.278160999999997,21.368047000000001,55.810000000000002,12.330000000000000,10.980000000000000,1.830000000000000,3.610000000000000,2.750000000000000,0.230000000000000,0.360000000000000,1.300000000000000,0.120000000000000,0.000000000000000,241.000000000000000,19.000000000000000,24.000000000000000,263.000000000000000,9.359999999999999,31.000000000000000,74.000000000000000,16.000000000000000,57.500000000000000,116.000000000000000,29.000000000000000,230.000000000000000,6.000000000000000,160.000000000000000,90.000000000000000,78.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.529999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.330000000000000,0.980000000000000,0.000000000000000,9.650000000000000,24.539999999999999,64.069999999999993,5.890000000000000,23.879999999999999,5.350000000000000,1.430000000000000,0.840000000000000,4.770000000000000,4.630000000000000,0.870000000000000,2.520000000000000,0.430000000000000,2.370000000000000,0.400000000000000,5.990000000000000,1.030000000000000,0.000000000000000,1.840000000000000,0.000000000000000,0.000000000000000,55K07,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
